"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X255","X256","X257","X258","X259","X260","X261","X262","X263","X264","X265","X266","X267","X268","X269","X270","X271","X272","X273","X274","X275","X276","X277","X278","X279","X280","X281","X282","X283","X284","X285","X286","X287","X288","X289","X290","X291","X292","X293","X294","X295","X296","X297","X298","X299","X300","X301","X302","X303","X304","X305","X306","X307","X308","X309","X310","X311","X312","X313","X314","X315","X316","X317","X318","X319","X320","X321","X322","X323","X324","X325","X326","X327","X328","X329","X330","X331","X332","X333","X334","X335","X336","X337","X338","X339","X340","X341","X342","X343","X344","X345","X346","X347","X348","X349","X350","X351","X352","X353","X354","X355","X356","X357","X358","X359","X360","X361","X362","X363","X364","X365","X366","X367","X368","X369","X370","X371","X372","X373","X374","X375","X376","X377","X378","X379","X380","X381","X382","X383","X384","X385","X386","X387","X388","X389","X390","X391","X392","X393","X394","X395","X396","X397","X398","X399","X400","X401","X402","X403","X404","X405","X406","X407","X408","X409","X410","X411","X412","X413","X414","X415","X416","X417","X418","X419","X420","X421","X422","X423","X424","X425","X426","X427","X428","X429","X430","X431","X432","X433","X434","X435","X436","X437","X438","X439","X440","X441","X442","X443","X444","X445","X446","X447","X448","X449","X450","X451","X452","X453","X454","X455","X456","X457","X458","X459","X460","X461","X462","X463","X464","X465","X466","X467","X468","X469","X470","X471","X472","X473","X474","X475","X476","X477","X478","X479","X480","X481","X482","X483","X484","X485","X486","X487","X488","X489","X490","X491","X492","X493","X494","X495","X496","X497","X498","X499","X500"
"262",1,10,3,0,6,6,0,0,3,5,1,0,0,3,0,0,12,2,0,0,0,3,3,3,0,16,1,15,9,0,3,1,42,19,0,10,7,0,3,3,0,0,21,1,0,0,0,0,1,1,4,6,30,4,27,0,7,0,7,10,3,0,2,10,2,0,0,6,0,0,0,2,1,2,26,6,0,0,3,3,2,1,1,26,5,8,0,1,6,7,10,1,1,5,24,0,1,2,8,2,0,1,0,2,7,17,0,0,1,4,0,1,1,0,1,1,1,62,10,4,0,0,0,2,0,14,0,10,0,1,3,0,0,0,0,0,0,9,9,13,0,0,2,13,1,18,17,7,0,0,8,2,1,19,0,0,7,9,0,7,4,6,6,0,0,7,1,5,0,6,9,8,0,3,0,1,16,0,6,0,5,4,0,13,1,0,61,4,0,24,0,3,10,5,0,2,14,1,0,1,0,44,0,1,9,0,0,0,9,0,379,0,0,13,2,0,0,0,4,1,0,1,0,5,3,0,2,3,1,7,4,18,9,0,1,2,0,0,13,8,0,4,7,61,3,6,221,3,33,7,3,2,6,0,0,0,0,6,34,5,0,0,0,1,3,1,1,12,0,15,9,3,1,113,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,14,0,0,16,0,4,3,0,43,4,0,9,0,0,0,2,3,11,0,4,2,5,15,2,1,2,0,10,0,0,5,2,1,4,3,2,0,17,0,0,9,573,0,3,0,0,0,0,2,6,834,0,10,3,14,0,28,0,1,1,1,0,1,0,2,2,15,0,0,0,17,0,4,0,21781,1,3,0,38,8,0,82,0,2,24,12,60,10,5,3,18,5,1,10,0,0,1,14,6,0,0,0,7,0,0,4,8,6,12,3,0,0,0,1,7,0,0,0,1,0,1,17,5,11,0,0,0,0,1,6,1,1,0,0,496,3,6,2,0,0,3,4,49,2,1,0,2,2,2,0,1,30,0,3,16,0,10,1,0,10,7,1,1,0,9,1,2,16,0,0,0,0,10,0,1,5,0,1,0,0,25,18,1,8,0,0,4,2,0,0,7,0,0,1,10,10,1,3,3,1,12,13,2,0,2,2,0,1,0,2
"263",1,6,1,0,4,1,1,0,1,0,0,1,0,2,0,8,3,0,0,3,0,1,3,0,3,28,3,11,11,2,7,1,35,7,1,1,4,3,5,0,5,0,39,0,10,2,0,0,0,2,9,2,54,13,12,1,3,3,0,15,1,0,5,1,9,1,0,0,2,0,26,2,2,0,13,2,0,2,0,40,1,0,0,22,13,17,0,1,4,7,8,4,3,58,37,0,1,4,5,1,7,0,0,2,4,59,2,2,5,3,0,1,0,1,1,0,2,20,2,1,0,0,2,0,1,22,0,3,6,2,1,1,1,5,4,0,0,8,6,6,2,0,0,1,0,19,16,1,0,6,11,17,0,6,0,0,8,15,2,24,7,28,6,12,7,0,0,4,0,4,4,19,1,1,7,1,11,5,0,0,2,8,3,22,1,4,17,5,0,1,0,6,0,6,0,8,4,2,0,0,0,30,0,7,3,0,4,0,2,7,243,1,0,12,2,4,0,3,4,1,0,0,9,1,7,0,0,2,1,27,3,8,21,1,0,0,0,0,16,0,2,0,7,65,0,6,31,7,16,6,6,1,0,0,0,1,6,4,20,7,0,2,1,1,1,0,2,4,0,32,5,5,1,143,3,0,0,5,0,5,10,5,6,3,3,2,2,1,0,0,9,0,0,8,0,3,1,0,34,0,2,12,0,0,7,3,7,10,0,3,0,6,5,1,0,5,0,0,0,2,7,5,1,2,2,0,0,19,0,1,7,394,0,12,0,0,1,2,0,59,421,2,4,5,12,0,7,1,3,3,0,0,3,1,2,2,15,0,0,0,4,2,1,2,10248,0,0,0,39,5,1,115,0,6,13,6,85,6,2,1,15,20,1,6,0,0,0,5,2,0,0,7,2,0,3,2,9,23,0,6,4,0,0,2,2,0,2,3,3,4,3,12,1,0,0,5,0,6,7,18,0,1,0,0,258,9,39,1,4,5,2,5,6,6,2,0,2,4,0,0,0,17,2,2,41,1,2,1,0,16,9,0,1,1,4,0,0,2,2,1,0,0,5,1,0,1,2,1,0,0,2,15,1,10,0,0,2,3,0,2,4,2,0,0,24,26,1,2,5,1,5,28,1,0,1,0,0,1,0,1
"264",0,2,2,0,8,2,1,0,1,0,1,2,0,1,1,2,4,0,0,2,2,7,1,0,1,34,6,16,11,1,12,3,9,12,0,2,9,1,1,10,1,0,19,3,2,2,0,0,2,0,1,4,36,4,35,2,5,5,3,14,0,1,3,3,4,0,0,3,0,0,11,0,7,2,13,1,0,1,2,0,0,0,2,14,8,4,5,1,4,3,15,2,1,6,11,1,1,2,10,1,3,0,0,1,17,32,0,4,0,9,0,0,0,0,2,0,1,11,2,1,0,0,0,1,0,115,0,9,0,1,0,0,1,3,1,3,1,6,14,2,9,0,5,12,1,17,32,1,0,7,19,11,0,12,0,0,13,7,0,7,10,7,11,0,6,0,1,8,12,1,9,13,3,1,0,0,4,5,1,0,0,14,0,15,0,0,27,8,0,14,1,6,0,2,0,7,12,3,6,1,0,53,1,3,4,1,2,0,2,0,194,2,0,2,3,0,1,0,4,4,0,0,7,7,3,1,0,18,2,102,2,21,10,1,0,0,0,0,8,7,4,0,4,0,1,21,32,13,56,4,11,1,2,0,0,8,3,0,35,28,1,0,1,2,0,0,1,14,0,22,4,1,2,92,5,0,0,1,0,1,5,1,3,0,1,2,1,4,0,7,5,0,0,19,4,4,1,3,23,2,0,15,1,0,1,3,3,6,0,8,0,4,5,3,0,5,0,1,0,4,1,5,0,1,0,0,1,21,0,0,7,607,0,3,0,0,0,1,0,52,397,0,15,2,6,0,20,1,5,5,1,0,0,0,5,0,14,0,0,0,6,0,2,0,10694,0,2,0,40,0,3,159,0,11,3,1,85,15,5,1,17,30,0,0,2,1,0,3,4,0,0,0,2,4,2,3,4,3,18,6,0,1,1,0,11,0,5,2,0,2,1,15,5,1,0,3,0,7,2,6,4,1,0,1,85,12,34,5,2,0,1,5,33,3,1,0,1,0,0,3,1,11,1,0,16,2,6,6,0,7,14,0,1,0,6,0,0,2,1,0,1,0,11,5,1,3,1,1,0,0,1,0,3,4,0,1,0,3,0,2,5,0,1,0,9,38,0,0,1,3,14,26,0,0,1,0,0,2,0,0
"265",0,5,1,0,8,0,0,2,1,0,0,0,0,4,0,11,7,1,0,0,0,0,6,0,0,27,1,3,14,1,6,0,13,2,1,0,7,3,3,1,0,1,12,0,2,4,0,0,0,1,19,4,45,0,32,2,4,17,6,5,0,3,5,2,9,0,6,2,0,0,1,0,3,0,17,23,0,2,0,1,0,1,0,27,8,0,0,0,4,0,0,0,1,9,26,0,0,1,1,2,7,0,3,3,10,10,0,0,2,6,0,0,3,0,7,0,2,0,3,5,2,1,1,0,1,16,0,9,4,0,0,0,0,0,1,0,0,2,11,9,0,0,2,4,1,14,86,3,0,15,11,1,0,18,0,0,5,7,1,16,18,13,9,4,1,2,0,4,1,0,7,25,1,1,2,1,14,6,3,0,2,4,4,3,1,2,66,5,0,8,1,2,12,7,0,7,2,0,0,0,0,9,0,10,2,0,1,0,0,0,176,3,1,0,1,3,0,0,3,1,0,0,2,10,18,0,0,3,1,20,6,10,37,2,1,1,0,0,8,3,2,0,8,9,0,95,68,6,49,3,0,3,3,0,5,3,4,2,47,2,0,2,1,1,7,5,3,5,0,11,10,1,4,163,0,0,0,5,1,2,4,0,0,2,1,1,0,2,0,10,4,0,0,6,3,5,0,3,57,0,6,12,0,0,0,1,6,3,1,11,0,1,6,6,0,12,0,6,0,7,0,1,0,3,8,0,0,5,0,0,2,747,0,7,0,0,0,3,7,46,803,0,15,2,20,0,11,2,2,2,0,0,2,0,1,0,30,0,1,1,11,1,0,0,6844,0,0,0,31,4,0,199,1,2,10,3,47,10,4,2,24,0,3,13,0,0,0,7,3,0,0,1,4,0,1,6,2,7,6,6,0,3,2,1,9,0,9,3,0,0,3,5,3,0,0,2,0,3,3,4,4,2,0,0,104,12,2,1,4,6,3,0,16,6,1,0,1,2,1,0,0,4,6,3,30,2,4,0,0,7,1,0,2,0,4,3,3,10,1,1,0,0,9,2,3,0,0,1,0,0,2,6,5,15,0,0,4,1,1,0,10,4,1,5,11,30,0,4,3,2,0,4,1,10,2,0,0,0,0,0
"266",0,32,1,1,6,7,1,0,1,0,0,0,0,4,0,2,10,1,0,0,1,1,1,0,0,12,8,2,16,0,8,0,5,14,0,2,10,1,0,1,3,0,22,1,5,3,0,0,2,1,14,13,33,2,18,0,3,1,2,12,0,2,4,11,5,1,0,4,0,0,1,0,1,3,31,2,0,3,0,21,3,0,10,27,4,7,1,1,2,0,2,0,0,0,25,0,3,2,1,3,3,0,1,0,5,29,0,3,0,4,1,1,0,0,2,0,1,6,3,3,6,0,2,0,0,10,0,4,7,0,0,0,1,0,4,0,1,7,8,0,2,0,2,8,0,13,82,1,2,1,17,13,0,8,1,0,10,3,1,16,0,8,9,3,7,1,1,5,4,0,4,15,1,1,13,0,7,3,1,0,3,4,4,3,0,0,34,2,1,9,1,5,0,7,0,2,3,1,0,3,0,41,0,8,0,0,3,0,6,2,223,2,0,3,5,4,0,0,3,0,0,3,21,1,21,0,1,5,1,31,9,9,37,2,0,1,0,0,11,1,9,0,4,5,2,38,352,8,16,6,4,0,2,0,0,3,1,7,35,25,1,0,0,1,7,0,8,9,0,6,8,1,2,141,3,3,0,2,11,3,6,0,1,4,2,2,0,1,0,9,17,0,0,9,0,1,1,2,192,0,1,12,1,0,3,0,4,23,0,13,2,0,3,7,0,1,0,5,0,2,1,0,0,0,0,0,0,21,1,1,9,594,0,17,1,0,1,4,0,1,521,1,10,2,8,0,0,2,4,0,0,4,1,0,4,1,13,1,0,1,11,0,6,0,19861,1,1,1,29,1,0,105,2,2,21,3,68,12,2,0,11,28,0,9,1,0,1,8,2,0,0,0,6,2,7,0,0,18,2,4,0,3,0,1,2,0,7,2,1,1,2,2,4,2,0,3,0,0,31,3,1,0,0,0,189,11,13,0,0,1,2,3,15,4,0,2,0,0,4,3,0,10,0,2,36,1,9,2,0,16,56,0,6,0,8,1,1,1,3,1,2,0,6,0,0,3,1,13,1,0,0,6,0,15,2,1,2,0,1,2,6,1,3,1,14,34,0,1,5,0,8,16,2,0,0,0,0,2,1,0
"267",0,18,1,0,4,6,1,0,10,18,3,0,0,1,0,4,12,0,0,0,0,1,2,0,1,38,2,10,13,1,10,0,21,5,0,3,11,1,7,3,0,0,21,0,1,4,0,0,1,0,28,8,36,3,37,0,4,4,1,15,0,1,4,8,16,0,0,3,1,0,9,0,1,0,8,7,0,1,0,35,0,0,0,32,19,1,2,2,3,3,4,1,3,8,32,0,1,0,4,2,1,0,0,4,10,36,0,4,1,11,0,0,0,0,0,0,3,9,3,4,0,0,0,0,2,21,1,9,2,0,0,0,3,1,1,0,2,9,2,3,0,0,0,5,1,13,31,1,0,6,11,3,0,3,0,0,1,14,0,9,13,8,5,0,3,2,1,0,0,3,0,38,7,2,0,3,20,4,0,0,2,10,9,18,0,6,70,3,0,10,4,3,4,15,0,6,7,4,1,0,0,29,1,0,9,1,0,0,0,0,270,0,0,1,0,0,1,1,3,8,0,0,10,15,0,0,0,9,1,14,1,13,20,0,0,0,0,1,16,4,0,0,6,36,0,36,157,3,26,17,1,0,0,1,3,4,2,6,43,1,0,4,1,0,1,0,1,12,0,25,11,3,3,95,3,0,0,3,7,2,8,0,0,0,2,1,1,2,0,15,16,0,0,6,0,3,0,1,87,2,1,8,2,0,0,3,7,9,1,3,1,2,8,4,0,2,0,26,0,3,0,4,0,1,3,1,0,8,0,0,1,489,0,3,0,0,0,2,0,3,766,0,20,0,12,0,0,0,5,1,1,0,2,0,10,1,12,0,0,0,4,0,4,3,11854,0,1,0,27,7,0,136,0,1,12,4,40,13,10,2,13,0,3,11,0,0,3,11,3,0,1,0,8,3,0,2,2,6,2,6,0,0,6,2,4,0,9,0,1,1,0,14,0,0,0,1,1,2,6,21,7,2,1,0,103,8,25,0,0,2,1,10,33,6,3,0,5,0,0,1,0,7,2,3,85,0,4,0,0,7,12,0,0,0,3,0,1,16,0,0,0,1,5,0,0,2,1,2,0,0,0,7,2,8,0,0,0,3,0,0,3,7,4,4,33,75,0,0,4,2,4,37,3,0,0,0,0,0,0,1
"268",0,17,0,1,13,5,4,0,0,0,0,0,0,1,1,2,6,4,0,17,0,6,1,0,0,45,0,25,9,1,20,0,2,2,1,1,8,1,4,2,9,0,30,1,2,1,0,0,0,0,27,14,32,0,31,1,2,5,2,14,1,0,1,9,30,4,0,0,2,0,0,0,3,2,20,0,0,2,6,10,2,0,3,10,13,3,1,0,4,1,4,3,2,18,24,2,5,1,5,0,6,0,0,4,13,18,0,0,2,12,0,0,3,1,3,0,4,23,2,2,0,1,1,1,0,6,0,5,2,2,1,1,0,0,0,5,0,9,0,2,3,0,2,11,0,15,21,2,0,3,15,1,0,9,0,0,5,8,6,23,12,16,4,6,2,2,0,6,9,2,6,29,3,0,8,1,2,6,0,0,4,3,3,8,0,0,28,2,0,2,1,6,4,2,0,5,10,3,0,0,0,0,3,0,20,6,4,0,3,0,216,2,0,3,1,0,0,0,2,0,0,0,8,10,4,0,0,7,1,26,3,1,41,0,0,0,0,0,7,0,4,0,8,69,1,19,97,14,9,3,20,0,1,4,2,1,3,6,48,11,0,0,0,7,5,2,5,6,1,17,13,4,0,196,4,0,0,9,0,2,11,0,2,3,1,4,1,1,0,17,6,0,0,5,0,6,0,2,38,2,3,15,0,0,1,1,7,13,0,3,0,5,5,0,0,2,0,0,1,4,2,9,0,4,2,0,0,8,0,0,22,400,0,6,0,0,1,15,0,5,727,0,39,0,21,0,9,6,1,3,0,0,0,0,6,1,18,0,0,1,8,0,7,0,4261,1,1,0,47,1,0,66,0,3,17,3,40,14,6,2,17,12,2,8,0,0,1,6,5,0,1,0,8,4,5,6,6,4,17,3,0,2,0,0,5,0,12,0,1,0,2,3,3,0,0,5,1,4,7,11,0,0,2,0,15,7,44,3,4,6,2,3,32,3,0,0,1,5,0,4,0,8,0,2,22,0,3,0,0,8,11,4,3,0,10,0,2,9,1,0,0,0,2,2,0,4,4,6,0,0,2,11,1,15,0,1,0,1,0,5,0,0,2,0,14,88,1,0,2,4,13,37,3,0,1,0,0,1,5,0
"269",0,36,2,0,7,1,0,0,0,17,3,1,0,0,0,3,12,0,1,12,0,4,2,0,0,32,0,5,7,0,1,0,19,9,0,2,13,0,2,6,3,0,29,1,11,10,0,0,0,0,5,6,49,5,37,2,2,6,8,12,0,0,0,12,12,0,0,4,2,0,0,0,0,8,7,1,0,7,0,0,0,0,1,14,16,8,0,0,6,2,17,1,1,221,60,0,1,5,0,6,3,0,1,3,8,13,0,0,3,9,0,1,0,1,0,0,2,32,4,3,0,0,0,0,0,18,1,5,3,0,1,0,1,0,1,0,0,6,15,14,7,0,0,15,3,11,106,9,3,0,6,1,0,17,0,0,9,10,1,10,5,2,5,0,1,7,0,7,1,2,5,25,1,1,6,1,17,4,3,2,2,7,4,5,1,5,29,13,0,10,0,10,9,6,0,4,4,1,1,0,1,21,1,2,8,3,2,0,4,3,234,0,0,2,0,1,0,0,4,1,0,0,116,13,2,0,3,3,3,22,5,1,13,0,1,2,0,1,15,4,3,0,4,2,2,139,585,7,17,5,0,0,0,3,1,1,5,3,20,124,0,5,2,2,1,0,11,1,0,13,13,2,2,146,7,0,0,8,0,2,10,1,3,6,0,0,3,2,0,3,7,0,0,15,0,9,0,0,60,0,0,10,3,0,2,3,5,2,0,2,0,0,4,1,0,12,0,0,0,0,2,10,0,0,0,0,0,26,0,0,3,314,0,1,0,0,0,1,0,229,582,0,12,1,8,1,33,3,2,1,0,3,1,1,4,2,19,0,1,0,7,1,8,1,12792,0,0,1,7,7,0,69,1,1,9,6,50,14,0,0,14,11,2,7,0,0,0,32,8,2,0,0,3,0,15,0,9,3,29,4,0,1,1,0,4,0,3,1,3,0,0,11,3,0,0,0,1,17,20,7,0,3,0,0,62,10,15,1,0,0,0,3,4,6,2,0,3,2,0,8,0,3,6,1,51,0,5,1,0,11,8,8,0,0,4,0,2,15,0,0,0,1,7,0,0,3,8,3,1,0,5,9,2,15,1,0,1,3,1,4,1,0,1,2,17,73,4,1,3,0,26,17,2,5,0,1,0,0,1,3
"270",0,7,7,1,4,4,1,2,1,0,0,1,0,0,0,4,11,1,0,0,0,8,2,0,3,38,3,17,0,2,6,1,6,0,0,2,13,0,1,8,0,0,30,0,5,0,0,0,0,2,22,12,36,2,13,7,2,6,4,5,0,1,0,8,3,1,0,1,0,0,17,1,0,2,19,4,0,0,4,2,1,0,0,18,3,3,0,0,4,5,7,1,4,4,25,0,3,1,3,1,1,1,0,0,8,13,0,0,2,2,0,0,2,0,0,0,1,25,11,4,1,0,1,1,0,5,1,9,0,0,0,2,0,1,1,3,0,0,8,4,0,0,2,5,2,11,17,1,0,2,8,5,0,8,0,0,8,13,0,7,19,7,7,1,4,0,0,6,6,2,4,17,0,2,6,0,3,3,8,0,4,7,7,11,0,0,43,4,0,7,0,7,7,10,2,3,5,1,0,0,0,28,3,0,4,1,1,1,7,0,177,2,0,0,0,2,0,0,1,2,0,0,3,4,12,2,0,4,4,22,6,8,72,0,0,1,0,0,9,11,2,4,10,20,0,30,43,10,11,2,1,1,0,2,2,0,4,2,36,9,0,4,1,1,3,1,1,7,0,9,7,0,3,173,7,1,0,2,1,9,11,0,6,0,0,1,1,0,0,4,11,0,0,11,1,2,1,2,61,1,0,11,6,0,3,0,7,9,0,8,0,2,4,1,4,0,0,1,0,5,0,5,0,1,0,2,0,14,0,0,2,277,0,14,0,0,1,16,0,22,750,2,22,2,18,0,0,3,1,0,1,0,0,0,8,4,19,0,1,0,4,1,0,1,17346,0,3,0,20,4,0,174,0,1,27,2,69,15,9,0,15,4,0,7,1,0,1,14,9,0,0,0,4,0,0,7,4,5,6,3,0,0,0,2,2,0,4,1,2,0,3,7,2,5,0,2,0,0,7,2,14,2,0,1,125,6,17,1,0,2,0,2,122,4,2,0,1,2,0,0,1,6,1,1,23,0,5,8,0,14,0,1,6,0,3,0,1,16,2,0,0,0,0,0,0,2,1,2,0,0,1,9,1,8,1,0,4,4,0,1,4,2,2,2,24,72,1,0,2,1,19,4,1,29,1,0,0,2,2,0
"271",0,32,7,0,4,2,0,4,0,0,2,1,0,0,1,8,12,4,0,4,0,6,3,0,0,11,3,7,12,0,19,0,6,10,1,0,14,1,3,2,0,0,11,1,20,6,0,0,1,0,3,5,36,9,27,3,1,10,4,6,0,1,2,14,1,1,2,5,0,0,4,0,4,4,1,0,0,2,0,1,1,2,0,3,8,7,3,1,2,0,9,0,2,58,3,5,0,0,3,9,4,0,0,3,12,8,0,2,1,16,6,0,0,1,1,0,3,16,5,3,0,2,2,4,0,17,0,0,0,1,1,0,1,2,3,0,5,6,9,3,0,0,0,9,2,10,4,4,3,3,12,0,1,11,0,0,0,1,0,11,11,6,5,4,0,5,0,10,2,2,11,6,2,1,2,1,11,15,1,0,7,1,3,10,1,0,11,0,0,8,0,9,3,2,0,4,13,1,1,0,0,12,1,2,2,0,8,0,1,17,190,0,0,5,3,1,1,3,1,0,0,1,24,0,3,0,0,0,4,12,22,12,38,0,0,1,0,1,14,11,1,0,4,52,1,21,34,4,1,9,1,3,0,2,14,3,12,2,26,8,0,0,1,0,2,0,2,2,0,32,8,2,0,193,3,0,0,4,0,1,2,2,1,1,2,6,0,2,0,2,15,0,0,8,0,1,0,6,94,0,0,11,0,1,5,4,2,12,0,1,1,7,1,1,0,3,1,0,1,3,0,1,0,1,1,0,2,3,0,1,13,256,0,0,0,0,4,1,0,14,1354,0,14,0,4,0,2,6,3,1,0,0,4,0,6,5,28,0,0,0,7,0,0,2,2359,1,0,0,4,0,1,105,0,3,19,4,119,19,2,0,17,3,0,0,2,0,0,13,3,1,0,1,7,9,0,0,7,17,5,5,0,0,0,1,8,0,9,1,0,1,1,3,2,2,0,3,0,18,5,21,0,1,0,0,607,9,12,1,0,1,2,0,7,17,0,0,3,1,3,4,3,1,3,1,16,3,5,2,0,11,0,0,0,0,6,0,0,9,0,0,0,0,11,1,0,0,1,7,2,0,1,3,4,6,1,0,3,3,1,1,15,1,0,1,5,23,0,0,1,0,11,31,1,0,1,1,0,0,2,1
"272",0,1,18,3,6,6,6,1,0,0,4,0,0,1,0,3,6,2,0,3,2,1,1,0,26,14,5,9,10,1,7,2,12,11,0,4,14,0,1,1,2,3,20,0,1,0,0,0,2,0,4,4,44,1,20,0,6,5,1,23,0,0,2,4,7,0,0,4,1,0,1,0,3,6,2,0,1,1,7,16,2,1,1,13,0,2,1,1,5,4,5,2,3,11,13,0,0,1,1,4,3,2,2,2,8,20,2,3,0,8,0,0,0,1,0,0,1,76,7,1,0,3,2,2,0,19,0,11,4,2,0,0,2,4,0,3,0,13,1,3,1,0,5,4,0,8,13,3,0,0,4,7,0,21,0,0,5,3,0,12,8,14,11,0,4,1,0,4,0,2,8,15,0,0,0,1,5,7,0,1,2,1,0,11,0,2,49,4,0,1,0,6,2,5,0,1,42,1,0,1,0,6,5,3,15,0,3,0,0,12,285,2,0,2,7,0,3,1,2,4,0,1,7,2,6,2,0,0,8,23,3,19,16,1,0,1,3,0,8,11,0,4,9,49,0,1,58,8,16,1,7,1,1,0,0,0,0,3,18,13,0,0,0,1,0,2,0,4,0,22,9,1,2,151,1,3,0,2,5,6,7,0,10,1,1,1,0,0,0,25,3,0,0,8,1,3,0,0,750,0,0,18,1,0,1,1,3,5,0,6,1,1,2,0,0,0,0,0,0,5,0,11,0,8,1,0,0,5,0,0,13,362,0,5,1,0,0,1,1,42,722,1,17,2,13,0,60,0,3,0,0,0,3,0,9,2,21,0,0,0,0,1,5,4,10249,0,0,0,58,5,1,170,0,4,10,3,57,12,4,0,22,19,1,1,1,0,1,2,4,1,0,0,1,2,0,0,3,2,27,4,0,1,0,0,10,1,2,1,2,2,1,2,4,1,0,1,0,3,7,18,13,0,0,0,21,10,10,1,3,2,3,6,660,9,0,0,0,3,0,0,1,8,1,1,13,2,9,0,0,9,11,0,1,0,5,0,3,15,0,0,1,0,5,1,0,6,1,3,0,0,2,0,6,11,0,0,0,4,0,5,2,0,4,0,16,59,1,2,10,0,6,14,0,0,3,0,0,2,2,0
"273",0,22,0,0,4,5,2,0,12,50,1,0,0,1,0,1,6,2,0,1,3,12,0,0,0,28,1,8,8,1,11,1,43,8,2,2,1,0,3,6,3,0,10,1,2,4,0,0,0,0,0,7,42,8,7,1,4,17,2,8,0,3,1,7,0,0,0,5,1,0,3,9,1,0,16,0,1,0,3,21,1,0,6,2,9,12,0,1,15,0,2,2,5,3,27,2,0,0,3,3,4,0,0,9,12,33,0,1,0,1,1,0,1,0,1,0,0,3,0,0,0,0,2,0,7,21,0,0,0,0,3,0,2,1,2,4,4,14,32,1,1,0,0,7,5,12,66,3,2,4,11,8,1,4,0,1,1,13,2,20,10,12,6,4,7,0,0,6,4,4,4,21,0,1,7,1,9,10,7,1,4,12,8,14,0,7,42,1,0,18,0,12,0,6,0,8,10,0,0,0,3,3,3,12,0,0,1,0,3,22,210,1,3,0,6,5,0,0,5,0,0,0,13,13,4,0,1,3,2,73,3,10,41,0,0,1,0,4,19,8,0,0,1,0,2,3,142,9,12,5,1,0,1,0,1,5,4,3,50,3,1,0,0,0,1,1,0,10,0,39,3,0,4,106,2,6,2,1,0,8,3,0,4,1,1,1,0,2,0,2,22,0,0,9,0,8,3,3,12,0,1,13,2,0,2,2,4,3,0,11,2,1,2,4,0,1,0,42,0,6,1,10,0,1,0,0,0,28,0,0,0,724,0,18,1,0,3,4,0,19,433,1,8,6,8,0,5,5,1,1,0,0,2,0,2,2,12,0,4,1,6,0,3,3,1739,0,7,0,12,2,1,285,0,8,16,4,90,16,5,0,18,4,1,6,0,0,0,10,5,0,0,0,4,0,0,3,6,12,4,3,1,2,0,1,4,0,1,0,0,2,0,13,0,0,0,2,1,4,13,18,0,1,0,0,75,1,39,8,4,2,0,9,30,7,0,0,4,3,0,3,0,6,4,2,41,2,13,0,0,9,2,0,10,0,7,0,0,4,2,0,0,1,3,0,1,1,2,3,0,0,3,16,7,2,2,0,0,6,0,1,5,9,3,0,19,58,0,0,7,2,7,36,0,0,2,1,0,1,1,2
